,Date,Index Name,Value,Name
2747,2003-06-01,TRANSPORT,69.5,CPIH
4028,2003-06-01,EDUCATION,36.3,CPIH
5736,2003-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.4,CPI
8725,2003-06-01,RECREATION & CULTURE,100.5,CPI
2320,2003-06-01,HEALTH,72.1,CPIH
7871,2003-06-01,TRANSPORT,69.2,CPI
7017,2003-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.4,CPI
9152,2003-06-01,EDUCATION,36.3,CPI
4882,2003-06-01,MISCELLANEOUS GOODS AND SERVICES,76.1,CPIH
1466,2003-06-01,"HOUSING, WATER AND FUELS",58.3,CPIH
1039,2003-06-01,CLOTHING AND FOOTWEAR,134.1,CPIH
8298,2003-06-01,COMMUNICATION,89.2,CPI
5309,2003-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.7,CPI
6163,2003-06-01,CLOTHING AND FOOTWEAR,134.2,CPI
1893,2003-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.6,CPIH
3601,2003-06-01,RECREATION & CULTURE,100.7,CPIH
9579,2003-06-01,"HOTELS, CAFES AND RESTAURANTS",69.7,CPI
7444,2003-06-01,HEALTH,72.0,CPI
4455,2003-06-01,"HOTELS, CAFES AND RESTAURANTS",69.7,CPIH
10006,2003-06-01,MISCELLANEOUS GOODS AND SERVICES,76.4,CPI
6164,2003-07-01,CLOTHING AND FOOTWEAR,128.9,CPI
1894,2003-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.7,CPIH
9153,2003-07-01,EDUCATION,36.3,CPI
9580,2003-07-01,"HOTELS, CAFES AND RESTAURANTS",69.9,CPI
3175,2003-07-01,COMMUNICATION,90.3,CPIH
7872,2003-07-01,TRANSPORT,70.1,CPI
7445,2003-07-01,HEALTH,72.7,CPI
4029,2003-07-01,EDUCATION,36.3,CPIH
2748,2003-07-01,TRANSPORT,70.3,CPIH
2321,2003-07-01,HEALTH,72.7,CPIH
5737,2003-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.5,CPI
7018,2003-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.4,CPI
8299,2003-07-01,COMMUNICATION,90.0,CPI
613,2003-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.6,CPIH
1467,2003-07-01,"HOUSING, WATER AND FUELS",58.4,CPIH
186,2003-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.8,CPIH
6591,2003-07-01,"Housing, water, electricity, gas and other fuels",73.8,CPI
8726,2003-07-01,RECREATION & CULTURE,99.9,CPI
10007,2003-07-01,MISCELLANEOUS GOODS AND SERVICES,76.8,CPI
4456,2003-07-01,"HOTELS, CAFES AND RESTAURANTS",69.9,CPIH
3602,2003-07-01,RECREATION & CULTURE,100.1,CPIH
1040,2003-07-01,CLOTHING AND FOOTWEAR,128.9,CPIH
4883,2003-07-01,MISCELLANEOUS GOODS AND SERVICES,76.6,CPIH
5310,2003-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.6,CPI
7446,2003-08-01,HEALTH,72.7,CPI
2322,2003-08-01,HEALTH,72.8,CPIH
2749,2003-08-01,TRANSPORT,70.7,CPIH
1041,2003-08-01,CLOTHING AND FOOTWEAR,131.7,CPIH
8727,2003-08-01,RECREATION & CULTURE,100.1,CPI
9154,2003-08-01,EDUCATION,36.3,CPI
1468,2003-08-01,"HOUSING, WATER AND FUELS",58.5,CPIH
7873,2003-08-01,TRANSPORT,70.4,CPI
10008,2003-08-01,MISCELLANEOUS GOODS AND SERVICES,77.2,CPI
187,2003-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.8,CPIH
4884,2003-08-01,MISCELLANEOUS GOODS AND SERVICES,76.9,CPIH
5738,2003-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.8,CPI
9581,2003-08-01,"HOTELS, CAFES AND RESTAURANTS",70.0,CPI
5311,2003-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.7,CPI
6165,2003-08-01,CLOTHING AND FOOTWEAR,131.8,CPI
3176,2003-08-01,COMMUNICATION,90.3,CPIH
6592,2003-08-01,"Housing, water, electricity, gas and other fuels",73.8,CPI
614,2003-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.9,CPIH
7019,2003-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.7,CPI
1895,2003-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.9,CPIH
3603,2003-08-01,RECREATION & CULTURE,100.3,CPIH
4030,2003-08-01,EDUCATION,36.3,CPIH
8300,2003-08-01,COMMUNICATION,89.9,CPI
4457,2003-08-01,"HOTELS, CAFES AND RESTAURANTS",70.0,CPIH
188,2003-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.4,CPIH
10009,2003-09-01,MISCELLANEOUS GOODS AND SERVICES,77.4,CPI
1042,2003-09-01,CLOTHING AND FOOTWEAR,135.3,CPIH
2750,2003-09-01,TRANSPORT,69.9,CPIH
615,2003-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.8,CPIH
4885,2003-09-01,MISCELLANEOUS GOODS AND SERVICES,77.1,CPIH
9155,2003-09-01,EDUCATION,37.2,CPI
5312,2003-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.2,CPI
4458,2003-09-01,"HOTELS, CAFES AND RESTAURANTS",70.2,CPIH
8301,2003-09-01,COMMUNICATION,90.4,CPI
7874,2003-09-01,TRANSPORT,69.6,CPI
1896,2003-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.9,CPIH
1469,2003-09-01,"HOUSING, WATER AND FUELS",58.6,CPIH
2323,2003-09-01,HEALTH,72.9,CPIH
8728,2003-09-01,RECREATION & CULTURE,100.1,CPI
7020,2003-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.6,CPI
3604,2003-09-01,RECREATION & CULTURE,100.3,CPIH
7447,2003-09-01,HEALTH,72.9,CPI
3177,2003-09-01,COMMUNICATION,90.7,CPIH
4031,2003-09-01,EDUCATION,37.2,CPIH
6166,2003-09-01,CLOTHING AND FOOTWEAR,135.4,CPI
6593,2003-09-01,"Housing, water, electricity, gas and other fuels",73.8,CPI
9582,2003-09-01,"HOTELS, CAFES AND RESTAURANTS",70.2,CPI
5739,2003-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.8,CPI
4886,2003-10-01,MISCELLANEOUS GOODS AND SERVICES,78.1,CPIH
1470,2003-10-01,"HOUSING, WATER AND FUELS",58.8,CPIH
1897,2003-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.1,CPIH
8729,2003-10-01,RECREATION & CULTURE,100.0,CPI
3605,2003-10-01,RECREATION & CULTURE,100.3,CPIH
8302,2003-10-01,COMMUNICATION,90.1,CPI
2751,2003-10-01,TRANSPORT,69.8,CPIH
1043,2003-10-01,CLOTHING AND FOOTWEAR,134.6,CPIH
189,2003-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.5,CPIH
2324,2003-10-01,HEALTH,73.2,CPIH
5740,2003-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.8,CPI
4032,2003-10-01,EDUCATION,38.0,CPIH
4459,2003-10-01,"HOTELS, CAFES AND RESTAURANTS",70.3,CPIH
3178,2003-10-01,COMMUNICATION,90.4,CPIH
7021,2003-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.9,CPI
9583,2003-10-01,"HOTELS, CAFES AND RESTAURANTS",70.3,CPI
7448,2003-10-01,HEALTH,73.1,CPI
9156,2003-10-01,EDUCATION,38.0,CPI
616,2003-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.9,CPIH
7875,2003-10-01,TRANSPORT,69.5,CPI
5313,2003-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.4,CPI
10010,2003-10-01,MISCELLANEOUS GOODS AND SERVICES,78.4,CPI
6594,2003-10-01,"Housing, water, electricity, gas and other fuels",73.9,CPI
6167,2003-10-01,CLOTHING AND FOOTWEAR,134.7,CPI
4887,2003-11-01,MISCELLANEOUS GOODS AND SERVICES,78.0,CPIH
2752,2003-11-01,TRANSPORT,69.4,CPIH
1898,2003-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.8,CPIH
2325,2003-11-01,HEALTH,73.2,CPIH
9584,2003-11-01,"HOTELS, CAFES AND RESTAURANTS",70.5,CPI
7876,2003-11-01,TRANSPORT,69.0,CPI
6595,2003-11-01,"Housing, water, electricity, gas and other fuels",74.0,CPI
6168,2003-11-01,CLOTHING AND FOOTWEAR,135.2,CPI
4033,2003-11-01,EDUCATION,38.0,CPIH
8730,2003-11-01,RECREATION & CULTURE,99.8,CPI
3606,2003-11-01,RECREATION & CULTURE,100.0,CPIH
10011,2003-11-01,MISCELLANEOUS GOODS AND SERVICES,78.3,CPI
8303,2003-11-01,COMMUNICATION,89.6,CPI
5741,2003-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.4,CPI
190,2003-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.7,CPIH
3179,2003-11-01,COMMUNICATION,89.9,CPIH
1044,2003-11-01,CLOTHING AND FOOTWEAR,135.1,CPIH
617,2003-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.4,CPIH
7449,2003-11-01,HEALTH,73.2,CPI
7022,2003-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.5,CPI
4460,2003-11-01,"HOTELS, CAFES AND RESTAURANTS",70.5,CPIH
5314,2003-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.6,CPI
1471,2003-11-01,"HOUSING, WATER AND FUELS",58.8,CPIH
9157,2003-11-01,EDUCATION,38.0,CPI
7450,2003-12-01,HEALTH,72.8,CPI
3180,2003-12-01,COMMUNICATION,89.8,CPIH
9158,2003-12-01,EDUCATION,38.0,CPI
1045,2003-12-01,CLOTHING AND FOOTWEAR,133.5,CPIH
4888,2003-12-01,MISCELLANEOUS GOODS AND SERVICES,78.2,CPIH
4034,2003-12-01,EDUCATION,38.0,CPIH
191,2003-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.9,CPIH
9585,2003-12-01,"HOTELS, CAFES AND RESTAURANTS",70.6,CPI
7023,2003-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.5,CPI
8304,2003-12-01,COMMUNICATION,89.5,CPI
618,2003-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.2,CPIH
7877,2003-12-01,TRANSPORT,70.3,CPI
2753,2003-12-01,TRANSPORT,70.6,CPIH
5315,2003-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.8,CPI
3607,2003-12-01,RECREATION & CULTURE,99.9,CPIH
6169,2003-12-01,CLOTHING AND FOOTWEAR,133.5,CPI
8731,2003-12-01,RECREATION & CULTURE,99.7,CPI
10012,2003-12-01,MISCELLANEOUS GOODS AND SERVICES,78.5,CPI
6596,2003-12-01,"Housing, water, electricity, gas and other fuels",74.0,CPI
4461,2003-12-01,"HOTELS, CAFES AND RESTAURANTS",70.6,CPIH
1472,2003-12-01,"HOUSING, WATER AND FUELS",58.9,CPIH
2326,2003-12-01,HEALTH,72.7,CPIH
1899,2003-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.7,CPIH
5742,2003-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.1,CPI
619,2004-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.6,CPIH
8305,2004-01-01,COMMUNICATION,89.5,CPI
10013,2004-01-01,MISCELLANEOUS GOODS AND SERVICES,79.1,CPI
8732,2004-01-01,RECREATION & CULTURE,98.9,CPI
9586,2004-01-01,"HOTELS, CAFES AND RESTAURANTS",70.7,CPI
1473,2004-01-01,"HOUSING, WATER AND FUELS",59.0,CPIH
7024,2004-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.1,CPI
3181,2004-01-01,COMMUNICATION,89.8,CPIH
7451,2004-01-01,HEALTH,72.9,CPI
2754,2004-01-01,TRANSPORT,70.2,CPIH
5316,2004-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.6,CPI
4462,2004-01-01,"HOTELS, CAFES AND RESTAURANTS",70.7,CPIH
5743,2004-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.5,CPI
7878,2004-01-01,TRANSPORT,69.9,CPI
3608,2004-01-01,RECREATION & CULTURE,99.1,CPIH
6170,2004-01-01,CLOTHING AND FOOTWEAR,129.4,CPI
9159,2004-01-01,EDUCATION,38.0,CPI
1900,2004-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.3,CPIH
4889,2004-01-01,MISCELLANEOUS GOODS AND SERVICES,78.8,CPIH
4035,2004-01-01,EDUCATION,38.0,CPIH
192,2004-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.7,CPIH
2327,2004-01-01,HEALTH,72.9,CPIH
1046,2004-01-01,CLOTHING AND FOOTWEAR,129.3,CPIH
6597,2004-01-01,"Housing, water, electricity, gas and other fuels",74.2,CPI
5317,2004-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.8,CPI
2328,2004-02-01,HEALTH,72.8,CPIH
8733,2004-02-01,RECREATION & CULTURE,98.8,CPI
3609,2004-02-01,RECREATION & CULTURE,99.0,CPIH
1901,2004-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.2,CPIH
7452,2004-02-01,HEALTH,72.8,CPI
9160,2004-02-01,EDUCATION,38.0,CPI
4463,2004-02-01,"HOTELS, CAFES AND RESTAURANTS",70.8,CPIH
3182,2004-02-01,COMMUNICATION,90.4,CPIH
6171,2004-02-01,CLOTHING AND FOOTWEAR,129.1,CPI
2755,2004-02-01,TRANSPORT,70.6,CPIH
7879,2004-02-01,TRANSPORT,70.2,CPI
1047,2004-02-01,CLOTHING AND FOOTWEAR,129.0,CPIH
5744,2004-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.5,CPI
8306,2004-02-01,COMMUNICATION,90.1,CPI
620,2004-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.6,CPIH
4890,2004-02-01,MISCELLANEOUS GOODS AND SERVICES,78.9,CPIH
9587,2004-02-01,"HOTELS, CAFES AND RESTAURANTS",70.8,CPI
6598,2004-02-01,"Housing, water, electricity, gas and other fuels",74.4,CPI
1474,2004-02-01,"HOUSING, WATER AND FUELS",59.1,CPIH
7025,2004-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.0,CPI
193,2004-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.9,CPIH
10014,2004-02-01,MISCELLANEOUS GOODS AND SERVICES,79.2,CPI
4036,2004-02-01,EDUCATION,38.0,CPIH
4037,2004-03-01,EDUCATION,38.0,CPIH
8734,2004-03-01,RECREATION & CULTURE,98.8,CPI
8307,2004-03-01,COMMUNICATION,90.1,CPI
5318,2004-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.8,CPI
9588,2004-03-01,"HOTELS, CAFES AND RESTAURANTS",71.2,CPI
3183,2004-03-01,COMMUNICATION,90.5,CPIH
1048,2004-03-01,CLOTHING AND FOOTWEAR,129.1,CPIH
1475,2004-03-01,"HOUSING, WATER AND FUELS",59.3,CPIH
9161,2004-03-01,EDUCATION,38.0,CPI
7880,2004-03-01,TRANSPORT,70.2,CPI
4464,2004-03-01,"HOTELS, CAFES AND RESTAURANTS",71.1,CPIH
621,2004-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.7,CPIH
6599,2004-03-01,"Housing, water, electricity, gas and other fuels",74.4,CPI
5745,2004-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",60.7,CPI
194,2004-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.9,CPIH
4891,2004-03-01,MISCELLANEOUS GOODS AND SERVICES,79.0,CPIH
7453,2004-03-01,HEALTH,73.0,CPI
6172,2004-03-01,CLOTHING AND FOOTWEAR,129.1,CPI
10015,2004-03-01,MISCELLANEOUS GOODS AND SERVICES,79.3,CPI
2329,2004-03-01,HEALTH,72.9,CPIH
1902,2004-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.7,CPIH
2756,2004-03-01,TRANSPORT,70.6,CPIH
3610,2004-03-01,RECREATION & CULTURE,99.0,CPIH
7026,2004-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.5,CPI
6173,2004-04-01,CLOTHING AND FOOTWEAR,128.8,CPI
9162,2004-04-01,EDUCATION,38.0,CPI
5319,2004-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.6,CPI
6600,2004-04-01,"Housing, water, electricity, gas and other fuels",75.2,CPI
1476,2004-04-01,"HOUSING, WATER AND FUELS",60.2,CPIH
1049,2004-04-01,CLOTHING AND FOOTWEAR,128.8,CPIH
7454,2004-04-01,HEALTH,73.3,CPI
4038,2004-04-01,EDUCATION,38.0,CPIH
7881,2004-04-01,TRANSPORT,70.8,CPI
4465,2004-04-01,"HOTELS, CAFES AND RESTAURANTS",71.4,CPIH
8735,2004-04-01,RECREATION & CULTURE,99.1,CPI
622,2004-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.5,CPIH
2330,2004-04-01,HEALTH,73.3,CPIH
1903,2004-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.4,CPIH
10016,2004-04-01,MISCELLANEOUS GOODS AND SERVICES,79.2,CPI
195,2004-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.7,CPIH
8308,2004-04-01,COMMUNICATION,90.6,CPI
9589,2004-04-01,"HOTELS, CAFES AND RESTAURANTS",71.4,CPI
7027,2004-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.2,CPI
2757,2004-04-01,TRANSPORT,71.1,CPIH
3184,2004-04-01,COMMUNICATION,90.9,CPIH
5746,2004-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.4,CPI
3611,2004-04-01,RECREATION & CULTURE,99.4,CPIH
4892,2004-04-01,MISCELLANEOUS GOODS AND SERVICES,78.9,CPIH
623,2004-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.6,CPIH
2758,2004-05-01,TRANSPORT,72.1,CPIH
6174,2004-05-01,CLOTHING AND FOOTWEAR,129.2,CPI
1904,2004-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.0,CPIH
3612,2004-05-01,RECREATION & CULTURE,99.1,CPIH
6601,2004-05-01,"Housing, water, electricity, gas and other fuels",75.2,CPI
3185,2004-05-01,COMMUNICATION,90.8,CPIH
4893,2004-05-01,MISCELLANEOUS GOODS AND SERVICES,78.9,CPIH
2331,2004-05-01,HEALTH,73.4,CPIH
9163,2004-05-01,EDUCATION,38.0,CPI
196,2004-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.9,CPIH
5747,2004-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.6,CPI
10017,2004-05-01,MISCELLANEOUS GOODS AND SERVICES,79.2,CPI
7455,2004-05-01,HEALTH,73.4,CPI
4466,2004-05-01,"HOTELS, CAFES AND RESTAURANTS",71.6,CPIH
4039,2004-05-01,EDUCATION,38.0,CPIH
1050,2004-05-01,CLOTHING AND FOOTWEAR,129.1,CPIH
5320,2004-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.8,CPI
8736,2004-05-01,RECREATION & CULTURE,98.8,CPI
1477,2004-05-01,"HOUSING, WATER AND FUELS",60.3,CPIH
7882,2004-05-01,TRANSPORT,71.8,CPI
8309,2004-05-01,COMMUNICATION,90.5,CPI
7028,2004-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.8,CPI
9590,2004-05-01,"HOTELS, CAFES AND RESTAURANTS",71.6,CPI
5321,2004-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.3,CPI
2759,2004-06-01,TRANSPORT,72.2,CPIH
8310,2004-06-01,COMMUNICATION,90.1,CPI
2332,2004-06-01,HEALTH,73.5,CPIH
6602,2004-06-01,"Housing, water, electricity, gas and other fuels",75.3,CPI
624,2004-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.6,CPIH
7456,2004-06-01,HEALTH,73.5,CPI
3186,2004-06-01,COMMUNICATION,90.3,CPIH
9591,2004-06-01,"HOTELS, CAFES AND RESTAURANTS",71.8,CPI
4467,2004-06-01,"HOTELS, CAFES AND RESTAURANTS",71.8,CPIH
197,2004-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,70.4,CPIH
1478,2004-06-01,"HOUSING, WATER AND FUELS",60.4,CPIH
9164,2004-06-01,EDUCATION,38.0,CPI
4894,2004-06-01,MISCELLANEOUS GOODS AND SERVICES,78.8,CPIH
8737,2004-06-01,RECREATION & CULTURE,99.3,CPI
7029,2004-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.7,CPI
3613,2004-06-01,RECREATION & CULTURE,99.5,CPIH
7883,2004-06-01,TRANSPORT,71.9,CPI
5748,2004-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.6,CPI
1905,2004-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.9,CPIH
6175,2004-06-01,CLOTHING AND FOOTWEAR,127.8,CPI
4040,2004-06-01,EDUCATION,38.0,CPIH
10018,2004-06-01,MISCELLANEOUS GOODS AND SERVICES,79.1,CPI
1051,2004-06-01,CLOTHING AND FOOTWEAR,127.8,CPIH
8738,2004-07-01,RECREATION & CULTURE,99.1,CPI
1479,2004-07-01,"HOUSING, WATER AND FUELS",60.5,CPIH
7030,2004-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",81.9,CPI
7457,2004-07-01,HEALTH,73.6,CPI
4895,2004-07-01,MISCELLANEOUS GOODS AND SERVICES,79.1,CPIH
10019,2004-07-01,MISCELLANEOUS GOODS AND SERVICES,79.4,CPI
2333,2004-07-01,HEALTH,73.6,CPIH
5749,2004-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.8,CPI
3187,2004-07-01,COMMUNICATION,89.3,CPIH
8311,2004-07-01,COMMUNICATION,89.0,CPI
4468,2004-07-01,"HOTELS, CAFES AND RESTAURANTS",71.9,CPIH
1906,2004-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.2,CPIH
3614,2004-07-01,RECREATION & CULTURE,99.3,CPIH
6603,2004-07-01,"Housing, water, electricity, gas and other fuels",75.3,CPI
4041,2004-07-01,EDUCATION,38.0,CPIH
6176,2004-07-01,CLOTHING AND FOOTWEAR,122.6,CPI
9592,2004-07-01,"HOTELS, CAFES AND RESTAURANTS",71.9,CPI
9165,2004-07-01,EDUCATION,38.0,CPI
5322,2004-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.8,CPI
2760,2004-07-01,TRANSPORT,73.1,CPIH
1052,2004-07-01,CLOTHING AND FOOTWEAR,122.6,CPIH
625,2004-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",61.9,CPIH
198,2004-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.9,CPIH
7884,2004-07-01,TRANSPORT,72.9,CPI
626,2004-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",62.0,CPIH
3188,2004-08-01,COMMUNICATION,89.3,CPIH
3615,2004-08-01,RECREATION & CULTURE,99.4,CPIH
4042,2004-08-01,EDUCATION,38.0,CPIH
2334,2004-08-01,HEALTH,73.6,CPIH
4896,2004-08-01,MISCELLANEOUS GOODS AND SERVICES,79.3,CPIH
5323,2004-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.7,CPI
7458,2004-08-01,HEALTH,73.6,CPI
1907,2004-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.6,CPIH
6604,2004-08-01,"Housing, water, electricity, gas and other fuels",75.4,CPI
6177,2004-08-01,CLOTHING AND FOOTWEAR,124.3,CPI
2761,2004-08-01,TRANSPORT,73.4,CPIH
9166,2004-08-01,EDUCATION,38.0,CPI
1053,2004-08-01,CLOTHING AND FOOTWEAR,124.2,CPIH
7885,2004-08-01,TRANSPORT,73.2,CPI
1480,2004-08-01,"HOUSING, WATER AND FUELS",60.7,CPIH
199,2004-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.7,CPIH
9593,2004-08-01,"HOTELS, CAFES AND RESTAURANTS",72.0,CPI
8739,2004-08-01,RECREATION & CULTURE,99.1,CPI
10020,2004-08-01,MISCELLANEOUS GOODS AND SERVICES,79.6,CPI
8312,2004-08-01,COMMUNICATION,89.0,CPI
5750,2004-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",62.0,CPI
7031,2004-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.4,CPI
4469,2004-08-01,"HOTELS, CAFES AND RESTAURANTS",72.0,CPIH
7032,2004-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.3,CPI
4897,2004-09-01,MISCELLANEOUS GOODS AND SERVICES,79.5,CPIH
5324,2004-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.8,CPI
1054,2004-09-01,CLOTHING AND FOOTWEAR,127.5,CPIH
3189,2004-09-01,COMMUNICATION,88.3,CPIH
6605,2004-09-01,"Housing, water, electricity, gas and other fuels",75.4,CPI
1908,2004-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.5,CPIH
7459,2004-09-01,HEALTH,74.0,CPI
5751,2004-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",62.1,CPI
8313,2004-09-01,COMMUNICATION,88.1,CPI
2335,2004-09-01,HEALTH,73.9,CPIH
627,2004-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",62.2,CPIH
2762,2004-09-01,TRANSPORT,72.3,CPIH
6178,2004-09-01,CLOTHING AND FOOTWEAR,127.5,CPI
10021,2004-09-01,MISCELLANEOUS GOODS AND SERVICES,79.8,CPI
8740,2004-09-01,RECREATION & CULTURE,99.0,CPI
4043,2004-09-01,EDUCATION,38.9,CPIH
9167,2004-09-01,EDUCATION,38.9,CPI
4470,2004-09-01,"HOTELS, CAFES AND RESTAURANTS",72.1,CPIH
200,2004-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,69.9,CPIH
1481,2004-09-01,"HOUSING, WATER AND FUELS",60.8,CPIH
3616,2004-09-01,RECREATION & CULTURE,99.3,CPIH
9594,2004-09-01,"HOTELS, CAFES AND RESTAURANTS",72.1,CPI
7886,2004-09-01,TRANSPORT,72.0,CPI
9595,2004-10-01,"HOTELS, CAFES AND RESTAURANTS",72.3,CPI
10022,2004-10-01,MISCELLANEOUS GOODS AND SERVICES,80.8,CPI
628,2004-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",62.1,CPIH
4471,2004-10-01,"HOTELS, CAFES AND RESTAURANTS",72.3,CPIH
3190,2004-10-01,COMMUNICATION,88.5,CPIH
4898,2004-10-01,MISCELLANEOUS GOODS AND SERVICES,80.5,CPIH
